bootstrap_iteration,Bell,Bird sounds,Boat,Bus,Car,Crickets,Dog,Explosion,Falling water/Rain,Flowing water,Footsteps,Helicopter,Insects,Laughter,Metro,Music,Musical instrument,Plane,Shout or scream,Singing,Siren,Speech,Train,Tram,Truck,Vehicle horn,Waves,Wind
578,0.9963235294117647,0.9572261324512549,0.6307118136770296,0.8932748538011696,0.7444681699413318,0.9859564250919747,0.7632837788498879,1.0,0.9958436953117803,0.9610268227195305,0.7140015876079818,0.9833333333333334,0.8204221395465847,0.3535142749407455,0.5966011957391268,0.9026207873500277,0.9079893841459823,0.854524068594305,0.6248464077316328,0.9046615038146889,0.8439264439264439,0.8193817434601767,0.7788054977494336,0.8751239773680166,0.37091954332670757,0.7141704508741661,0.9722810660379343,0.9958333333333333
579,0.7878178000952655,0.9311930553522941,0.5348008968971737,0.8318214485824047,0.6191387391390178,0.9600578212297314,0.6651247023365686,1.0,0.9149249859898925,0.925399804443922,0.8309857331667174,0.6666666666666666,0.7361535288222081,0.23875924945958904,0.7878510378510378,0.8111768768631513,0.7506586178794805,0.9100539268797903,0.6320700314178576,0.7156655162387326,0.890808274685434,0.8304759520152489,0.7531875228221413,0.863658380116303,0.5643855260005616,0.6058557663081434,0.9451523911887448,0.9833333333333334
580,0.9355827046344093,0.95288109635829,0.7257578462274122,0.8933731938216243,0.6622719740940759,0.990571405977492,0.9242030196263605,1.0,0.9954448272435493,0.9506125778941933,0.7509116545555706,1.0,0.8237035342049299,0.1458694083694084,0.28365418894830663,0.6108144517235428,0.7392487424577618,0.9203417288827892,0.4951654938529073,0.7554739314272074,0.5642325102075424,0.8673715786071845,0.7723670719087351,0.7655145579058623,0.3351557780239136,0.3629794893138429,0.9752813179165409,0.9740021008403361
581,1.0,0.9597852687717083,0.7341622905168911,1.0,0.7257237459126527,0.990901774073703,0.9434138762993977,1.0,0.9619767059230763,0.9666287338316585,0.8603250162965648,1.0,0.7995183611201919,0.14753641061780595,0.49186147186147183,0.8687326347543065,0.8000822248155569,0.9244393314738785,0.6415529863090839,0.7501956181533647,0.8352601156069364,0.8752952353788952,0.7902758058066239,0.8534361204935565,0.1038890437813955,0.6919590745997396,0.9737227545385829,1.0
582,0.814753993526003,0.9294780330724065,0.7214831213915057,0.9273142112125163,0.7347818827469544,0.9796545379732151,0.853950536659625,1.0,0.9604705272848806,0.9636850044960177,0.730788769337222,0.9500674763832659,0.814529071309257,0.2596592000069822,0.5030541871921183,0.7058511665047613,0.8395457727732497,0.8425369545711874,0.6701406241277824,0.7605427962248197,0.872239394662444,0.926215322688172,0.7562886385741132,0.8104139412175125,0.8645199926294453,0.49642867683845,0.9653419341316122,0.9752747252747253
583,0.9230482867200435,0.9492583877050158,0.652099770376678,0.8539865477147708,0.6586189762431083,0.98572446409963,0.6948170923259751,1.0,0.9756840785181555,0.9236927649825483,0.8407738565293401,0.925,0.5475379766511559,0.12013949584728148,0.7575757575757576,0.7785063555284144,0.8829834754153357,0.9219853836158746,0.3746896712582987,0.7978185973791855,0.7519157088122606,0.8708222757246965,0.7162593031208013,0.9649403239556693,0.4645692721620245,0.7062631935485011,0.9543115658601622,0.9873949579831932
584,0.9970760233918128,0.940497038680954,0.5522859565129543,0.9107142857142857,0.7449398976704205,0.9769819476149302,0.8573767288562677,1.0,0.950687658932172,0.9278930869751048,0.7112782912729999,1.0,0.6950578908485349,0.421065046065046,0.8116453989003007,0.9136363636363635,0.8323004556411385,0.8957637024622943,0.5396535493714945,0.6987092272806558,0.7357242942423857,0.836030342940575,0.7140459086070474,0.6905232428432979,0.29049897470950103,0.6544310952682985,0.9363169441776321,0.9885783861097532
585,0.8868211000508657,0.9081872359362694,0.5718882238801868,0.9750688705234161,0.7038075886261435,0.9957981962429305,0.8786878378206033,1.0,0.968112867610698,0.9539871891101519,0.680850353361449,1.0,0.7917868430415209,0.13225143143181414,0.4661252045621116,0.7865656112582096,0.5467191552632881,0.8763723053463126,0.8222631301940988,0.4244778848001814,0.6593085480918179,0.7958180787326666,0.6559946661400207,0.8741621115624426,0.24773027890251928,0.5679719504343266,0.9033309409422733,0.9999999999999999
586,0.9458677685950413,0.9429985304820901,0.712817762283773,0.7860432254824348,0.7707147387192914,0.9888916505405934,0.7941227021620431,1.0,0.9126386310319349,0.9105684045516007,0.7537038961165635,1.0,0.8749100550134141,0.2518454987560391,0.8391975308641976,0.8351400184327502,0.8124721042190326,0.9070067346424817,0.49177993059572006,0.7628332611762078,0.8712861212861214,0.8717705215549624,0.7611455502064234,0.7937710031323968,0.6921789082575858,0.599523064364998,0.9498234046311651,1.0
587,0.9384054191852179,0.8863540642619105,0.34158256693154043,0.8082420478072653,0.7124489808415765,0.9788594796747687,0.8684625072706469,1.0,0.9498222995142204,0.9352301933037052,0.8328977033470545,1.0,0.7964623622574567,0.35629806248099555,0.5136846405228758,0.8318553063994824,0.8466659241284777,0.822257349256061,0.7001741662276779,0.6909345193665186,0.7689641513170924,0.8521857321851283,0.736295773530622,0.8957979864866521,0.3364451108941275,0.6974896224339411,0.9278166452637697,1.0
588,0.8953920475659606,0.9437007843533809,0.7081627471856772,0.9373333333333334,0.6928000316356772,0.9817669856842106,0.764161887031458,1.0,0.9519526456649099,0.9162428998397045,0.814733800299139,1.0,0.8657838261120598,0.19535675058733942,0.6211062192021946,0.7174067204619858,0.784829369466599,0.8571212994054704,0.7174099943007506,0.6866756092108204,0.7435897435897436,0.8830629158962447,0.7532559049813812,0.892641098871209,0.3598343685300207,0.46071989022599097,0.9591928315329268,0.9866269841269841
589,0.9134432234432235,0.925713234176612,0.6527354598519638,0.8265725888610191,0.6159626044066282,0.9803591018118473,0.7793750119022577,1.0,0.9955715224945993,0.9520830315816688,0.7300584168226121,1.0,0.7936737344013335,0.3778241899712488,0.7503637998014059,0.9248464410454053,0.8545313930275357,0.8768889924749121,0.7544266262919513,0.8319373852404468,0.6654338110648789,0.8259654497913045,0.324200682311815,0.7887003968253968,0.6445725196569647,0.530941788644742,0.9659925079511283,1.0
590,0.9873376623376622,0.9339174121212728,0.6791914829019933,0.8930382664822498,0.7219375270597302,0.9914312470637341,0.8029564628909828,1.0,0.9318933931450475,0.855668235000282,0.6935137452201465,0.9821428571428571,0.7223877200309943,0.09460099424385139,0.6810904569464352,0.7765092736293716,0.7734592319338448,0.8107885420825497,0.5315955534945305,0.6916136845292159,0.7281135531135531,0.8469058986110336,0.5841582203873071,0.7155114090356638,0.08646771165139654,0.5580143929920809,0.9562566515648878,1.0
591,0.8745002837609545,0.9067460816695041,0.6815427715185759,0.8610339077265147,0.6891849171829251,0.9891946437777943,0.8522441707319564,1.0,0.9528830787702354,0.943216554611758,0.8160550745843713,0.951923076923077,0.7648382363661198,0.21069022900224235,0.5291666666666667,0.8024124952856649,0.8244100406436852,0.8688794590572775,0.6681836391395214,0.6010198604401502,0.7226912666683221,0.8129351871894264,0.8549237890246061,0.8988514711095357,0.32455220093087744,0.6131473148490617,0.9456075072662082,1.0
592,0.9175795827567033,0.9402637952543542,0.6596943666758597,0.7218186178391569,0.6798924112435835,0.9803457126367947,0.8151528032700596,1.0,0.9416119522988611,0.8796805673908847,0.7307617720877775,0.9761904761904762,0.7545272482095973,0.26702336366566737,0.8708791208791209,0.7597143035003483,0.7620416736296449,0.872195106434588,0.5277483435816769,0.8482368326118326,1.0,0.8571980867691282,0.8856055277957774,0.9538819174040445,0.5613433837118048,0.6872770540769262,0.9598302066424357,1.0
593,0.9924242424242424,0.93535391966782,0.5864776629588858,0.7576054935650571,0.677529296050233,0.9767554275624186,0.8307541526764699,1.0,0.9269581878156257,0.9577224139237632,0.7071798598624874,1.0,0.7445980508480509,0.2767819215062097,0.7332892416225749,0.8145567975682223,0.8945337596503998,0.8713217357956592,0.6318405762120585,0.9062310949788265,0.6717163866792789,0.7654158728623046,0.7523852500940728,0.7182567063971239,0.023886650673601063,0.7357007557785242,0.9654955367740403,1.0
594,0.7939712606189349,0.920945030434866,0.43704338064269976,0.8423821015123388,0.7414793684270053,0.9873714011990035,0.8804533311687736,1.0,0.970471845219233,0.9319530821895148,0.8105760136887716,1.0,0.685684465718446,0.32331413141314136,0.5993347338935574,0.754608343369369,0.8652330278974627,0.9118489266309784,0.5340851956773484,0.5368631586763511,0.8051633986928104,0.8642077148626734,0.8050911100237639,0.9002303160059392,0.2913152769607967,0.7349727027714126,0.960634860521056,1.0
595,0.8264648026624075,0.938767175911328,0.7231579510516721,0.9328267477203647,0.7327833500918008,0.9881971657015408,0.8473596473255394,1.0,0.9416716205079376,0.9363821422021574,0.7668095426737142,0.9821780783319245,0.8644966265178303,0.46901506352725864,0.6850417710944028,0.7420033675498875,0.851699608590305,0.9419107147304874,0.5684970619699286,0.8502937163684481,0.9861111111111112,0.8336131187338258,0.7361935032006734,0.8015993265993266,0.3355291477280773,0.7386039613351141,0.9696319267657026,1.0
596,0.9083979412198315,0.9390025597712272,0.5598226458493323,0.9797979797979798,0.6123878024052573,0.9617950106533547,0.8940139319729119,0.9999999999999999,0.9495618673129568,0.9380279657252447,0.8209115026392909,0.9682539682539683,0.8549814721709653,0.3144548967026405,0.6673172477985312,0.7355808091690446,0.8843455891238274,0.9023172002050419,0.8685606060606061,0.850487012987013,0.9333333333333332,0.8323920346787496,0.8451806934254992,0.7834525204560538,0.26800645178790306,0.44825121647850635,0.9652611946173462,0.9837863270308124
597,0.8298772989725512,0.9461706935505453,0.747286285143428,0.9329004329004328,0.725960634522604,0.9928461359678316,0.7852543600529631,1.0,0.9217891625515933,0.9082781524159932,0.7492377117747029,1.0,0.6142100899049479,0.2930868201645759,0.351172574292875,0.605760575253631,0.8201117867187012,0.9354829969993415,0.6523741430367935,0.6248822543994957,0.5478657379561207,0.8424955245710064,0.6888766289581911,0.8786750988922412,0.1990543735224586,0.5529216526967655,0.9903021417918274,0.9708624708624709
598,0.919050150629098,0.9538702123732664,0.4786175897010033,0.8003176382660687,0.7279176039476704,0.9670462089122758,0.7988131503312075,1.0,0.9382927342311321,0.9099459490338788,0.811758014885761,0.9128787878787878,0.8294129567999148,0.2073623663854666,0.6595458553791886,0.6424202457992085,0.8634664580828381,0.8454396973206542,0.4382426139392084,0.7837334293244237,0.3206349206349206,0.8165875015678139,0.7299369393648361,0.8320432263814617,0.4053356874597878,0.6052684470890779,0.9724378147751707,1.0
599,0.9649678604224059,0.9601155924714598,0.5248070237180087,1.0,0.7509416916030469,0.9746465065598539,0.8514196041944304,1.0,0.9521638176163046,0.9264392494879727,0.750244107689442,0.9888888888888888,0.671801892256909,0.3971752250339151,0.5396674884518813,0.8139618180255136,0.9207879309848305,0.8706770278527598,0.45955882352941174,0.7675588945515448,0.7340540730172836,0.919349301780822,0.622864650538251,0.9932718185313341,0.4176051760754907,0.8441073527419993,0.9498579872963083,1.0
600,0.7475274545571753,0.9554066109648753,0.805307384399661,0.9272091544818818,0.763020258634384,0.995986177565125,0.7977634485200793,1.0,0.9684011570256156,0.969666077893755,0.7067317563056538,1.0,0.7721865280489244,0.177109440267335,0.6826839826839826,0.7655488531457064,0.847978016351576,0.9027927043303154,0.5191946533858298,0.9037000094993826,0.5988502546649125,0.8970799290029434,0.7893817280140208,0.8951444727867439,0.5431640715145869,0.5618322016245987,0.9311338621663513,0.988588334742181
601,0.8922166712809878,0.9306648717383038,0.5626636338988897,0.9472222222222222,0.7270808111586932,0.9964585071127796,0.7075384066316162,1.0,0.9592261092811188,0.8640507281552933,0.7875217193154411,0.988095238095238,0.8148282715601833,0.5549773755656109,0.545970695970696,0.8891917757883713,0.8187616210969657,0.8683572367015747,0.4352172358796678,0.7179727333607293,0.7052116227924862,0.8419221249374605,0.7647734912099627,0.8324684762138705,0.17960259529602593,0.5619721479396836,0.9450724586445982,1.0
602,0.9967320261437908,0.9517125394993025,0.7767213634361414,0.8055555555555556,0.7761558669737498,0.9889203931340297,0.9489489811060937,1.0,0.9653540813170375,0.9197206948229527,0.7970940989912071,0.9697979797979799,0.6937975089500293,0.20989206115434272,0.5297171500179019,0.8783760540726484,0.840970809602579,0.9223486659963213,0.5734954199239913,0.8098719880487837,0.7165880951975567,0.8416548709622613,0.7159388188529708,0.8755735212824765,0.3557400932400932,0.3843598093608257,0.9641301351042372,0.9861111111111112
603,0.8874381251848849,0.9516739488127598,0.42130779125539397,0.8294719345352256,0.736999522868999,0.9603814800053923,0.8138688863397658,1.0,0.9192856399507082,0.9227971987061225,0.7690740858500192,0.975,0.7835619253189331,0.23826797385620918,0.23142199702179542,0.7593213989714818,0.7804908628128093,0.8778561410681301,0.4090867992766727,0.6459315075345134,0.749182203542832,0.8061154939853593,0.5534915674813358,0.8625869783648316,0.5190814582243154,0.35849583715342903,0.9833824602660479,0.9932718185313341
604,0.9821780783319245,0.9416172331516456,0.5050232481550821,0.990909090909091,0.6821369177873772,0.970961655963713,0.7659726503600597,1.0,0.978233026771127,0.9481539427267535,0.8972692315509785,0.9797979797979798,0.8340947565458859,0.24255300088183646,0.7724599329615004,0.7194398055554805,0.850195712587969,0.827593764854263,0.5421957671957671,0.726399783146644,0.8666666666666666,0.8207497528409786,0.7273387182802833,0.771052159055255,0.6722222222222222,0.7581279633041791,0.978807609723595,0.9787545787545788
605,0.8706384195514629,0.9691835216459831,0.685917187046397,1.0,0.7046108172661021,0.9921003341066688,0.8372658953719206,1.0,0.9578595995357421,0.9413398794002877,0.7543149974752266,1.0,0.6611689660667899,0.44369369369369366,0.7222222222222221,0.8365006311099845,0.7734939122822164,0.8359108402507321,0.6078940136169052,0.9289244691959625,0.801953125,0.8707891873693487,0.8052039645112132,0.9234237554670991,0.4887260887260887,0.4534074113635145,0.9580234120099907,1.0
606,0.8787585397902984,0.9555831982749309,0.6050834656663305,0.8746059052373564,0.6548080251690169,0.9724108441127637,0.7762785115012669,1.0,0.9627643889001813,0.9389469925020877,0.7472624147715933,1.0,0.7700134483110082,0.25741425692645203,0.2415957915957916,0.8368599476430167,0.7711880030444355,0.8707931091609894,0.6546092796092796,0.7496948344825205,0.47347042605674694,0.8223624314363719,0.7670029620989414,0.9298530106548333,0.5333333333333333,0.8275878871531046,0.9557179857180488,0.9472222222222222
607,0.9161497225647426,0.9640827403462826,0.5188169007382266,1.0,0.6414688000384685,0.9931341944103195,0.7752776303542679,1.0,0.9651501271744376,0.9642176116322505,0.6804522262061147,1.0,0.9020450747816181,0.2492485251676428,0.4692882030861124,0.9262083502980278,0.7645148200086577,0.9462844306338102,0.5962284726525233,0.7006350267379678,0.7097042536813091,0.8312849082652618,0.7259099016177833,0.8436843040590796,0.46425253991291726,0.7107452444283539,0.9629532999809,0.9861111111111112
608,0.9710722570890036,0.9452454550128931,0.5787483550116787,0.8828258967629047,0.6929034827953702,0.9892178532909015,0.8809745731257025,1.0,0.949974894849668,0.9157818212503788,0.7874786674720745,1.0,0.7751566678331396,0.40925992229250374,0.5251022126022126,0.8927831073746177,0.7750098525833689,0.7062803230310535,0.7498459873459873,0.9229181551162975,0.6970353879279331,0.7911146634820301,0.834572048466295,0.7694421455450866,0.16549218904154508,0.45301799838105655,0.9538873981920134,0.9952380952380953
609,0.9594135224940178,0.9305860646812806,0.178739201336258,0.8610798650168728,0.7954350314649049,0.9738080128476461,0.8691490571744354,1.0,0.9424642515037956,0.9127362294869585,0.8042208219814986,0.9833333333333333,0.7116622176829145,0.16970209200817318,0.6245945908727863,0.826499837691669,0.7841070783674945,0.8662834233925998,0.5117354867354867,0.8437499999999999,0.618141199135529,0.8977114199512276,0.7479932145466189,0.7870539212212888,0.06525735294117646,0.5826193182363781,0.9436670680630443,0.9708624708624709
610,0.9574627876849049,0.9555576846570089,0.75436288771591,0.7375513441116277,0.6864333584021955,0.9801763797151928,0.8100699822717919,1.0,0.9516617370577031,0.9538256401193282,0.8329498963865675,1.0,0.8017232623497053,0.4314057201828099,0.4149425365214839,0.76043787988986,0.8972064172128208,0.8431232467787073,0.7624220142602496,0.8335411338448423,0.8909090909090909,0.8757785016057267,0.623262823857892,0.8238182820895297,,0.511411180550022,0.9411863106972294,0.9750688705234161
611,0.8832096383289093,0.9520420394182972,0.4469858454203726,0.8376251788268955,0.5669834714274951,0.9765164183867506,0.862147347446975,1.0,0.9555335189453212,0.9435279004421784,0.789066059852811,1.0,0.7287574982868218,0.7282051282051283,0.5817460317460317,0.7753553460578254,0.5711999464643643,0.8375746488304094,0.7051053113553114,0.7798457128826486,0.9128787878787878,0.8883634577903939,0.7903793987751444,0.9036889581007228,0.34997964997965,0.7233798213248662,0.9523235233730964,1.0
612,0.8637570606671731,0.9504104518915275,0.541247341028909,0.9207988980716252,0.6755989131252377,0.9669191043206534,0.753035847792061,1.0,0.9469246676222527,0.9078453968349628,0.8313999595352876,1.0,0.7946694057804835,0.46033831908831907,0.9416666666666667,0.7952152981816987,0.8161749889526386,0.8052031719749961,0.48544973544973546,0.7409650063382588,0.7111000409962311,0.8701083596380261,0.7403470754525983,0.8548684210526316,0.31205434406368987,0.5440255450396458,0.8860547043869337,1.0
613,0.7884177264295336,0.9478136274617548,0.6477505554203502,0.8699430283870118,0.6093533935882796,0.9788276896769632,0.8858687386814618,1.0,0.9731320581592321,0.9459917821982331,0.6797027183438658,1.0,0.7034886773087392,0.2766509754899848,0.3657034743722051,0.8086911481943261,0.8929953003749039,0.8013605893935808,0.5597897074190178,0.8007978954960934,0.7733816964285714,0.8652544529533834,0.7506364067855804,0.9003174603174604,0.23514759180404762,0.4473190321880087,0.9726369490583263,1.0
614,0.9255666762234905,0.933328074020943,0.7715188607637865,0.8176318356531361,0.6404107372494164,0.9853107475743267,0.8529563703470691,1.0,0.8990638787377377,0.8937722268372639,0.6368547749891731,0.9571428571428571,0.8793286281888573,0.37151403124680527,0.6614965443912812,0.9173220919516544,0.8001964759930404,0.9132426605439726,0.36577071278158235,0.8910617406192628,0.5777440807541008,0.7752960986616954,0.6795212425388889,0.8164927999048404,0.24761904761904763,0.3333128673200848,0.9865528376473897,1.0
615,0.9331604946498275,0.9387392926190357,0.7690311500094109,0.8740033413987787,0.8575273106762591,0.9571002336267284,0.9117815357823156,1.0,0.8546290956645334,0.8377418735434508,0.6326029544442134,0.9935897435897435,0.8106164293861639,0.1968344799942137,0.4854689754689755,0.888606156596918,0.7979719453019636,0.9201854256218894,0.7939856439856441,0.7900750625521268,0.6419133955863714,0.8069733134848992,0.8101014419583353,0.8469140522197076,0.09955548295170938,0.507219856900769,0.9954277585856532,1.0
616,0.987249407560295,0.9420166121142833,0.7242428899585456,0.9913888888888889,0.6614008164189766,0.999726775956284,0.8334520780442636,1.0,0.9889179725095543,0.9436298924278349,0.7526143206986902,1.0,0.8342467953909601,0.30115887284789533,0.5043868829583115,0.7078284239611592,0.8113515481308915,0.9009564411672695,0.42130161505161506,0.6774380328395252,0.6846333198386637,0.8952753380382832,0.6985438670707153,0.7313113857468696,0.015972038652451025,0.4871360860589382,0.9424633905683519,1.0
617,0.9654347826086956,0.9448276514676134,0.6569890642212698,0.928409090909091,0.737619914363201,0.9878319323206933,0.8262766012809539,1.0,0.9299696340350759,0.9058119512724493,0.6493840751228287,1.0,0.7297982931583773,0.6662554426705372,0.8814446178645448,0.8683367837846745,0.8730099967517946,0.8874533109718841,0.42387878088216024,0.731091753124981,0.9901360544217687,0.7809662900092516,0.82301391850886,0.8948260073260075,0.8053723509605861,0.5638297460659728,0.9506225757223964,0.9669202592279516
618,0.8655751196867107,0.9439755148723952,0.7303658487118052,0.9325396825396826,0.735255495659084,0.9873395124137638,0.8237779603970222,1.0,0.9530397490122133,0.9389079733820473,0.6882018097454612,0.9682539682539683,0.6773039327457089,0.5342518674136321,0.40393393164543,0.7665155247051799,0.9369914695548143,0.8720467994224772,0.6104922409735244,0.6983101300450413,0.39773086654016443,0.9245356100455107,0.5670012432200435,0.8847749115267352,0.9305555555555556,0.5722301254257615,0.9606846871433014,0.9895953479430988
619,0.9379167576121357,0.9300396686037851,0.5996286955596287,0.8035603055437169,0.5653777707448888,0.9751113691036764,0.8691960468121984,1.0,0.9173486736193082,0.912332418121176,0.8478571157445649,1.0,0.833256583939022,0.24060528057622885,0.8243371212121211,0.8050670820490455,0.8258738685235631,0.901956754580576,0.42134129759129757,0.9583333333333333,1.0,0.897487775901576,0.7747232624916123,0.766232320919821,0.6086049252100912,0.7634027026085488,0.9201097108249439,0.9789786347231201
620,0.9708460307199803,0.950992716501224,0.800411153696258,1.0,0.6641622255281031,0.9889826839826839,0.8664409919886935,1.0,0.9702061496758904,0.9634580020485584,0.6737972294893823,1.0,0.7483263462883842,0.10373505527880088,0.3137146225246912,0.8870870321467748,0.8024702165045269,0.9171694886754707,0.5576559068338642,0.6307638330133168,0.08777063174768719,0.8398383191433991,0.6669984581154038,0.7903588426121633,0.5845458196179616,0.7012253432948738,0.9669765357262475,0.9846415489272632
621,0.9168766872957559,0.9399981889415384,0.6286294791996986,0.9211446795377387,0.7820992222470572,0.9618722833217008,0.8380490440570485,1.0,0.9319087583833903,0.960910899723282,0.7267811271604567,1.0,0.82178203089327,0.1865981240981241,0.5161213645024931,0.7816277827972823,0.872862930471934,0.8945002916304532,0.49656342840166373,0.6717515645839746,0.6375757575757576,0.8251233160965513,0.7425064999016369,0.8984730915959851,0.444327331215785,0.5776483043959207,0.9642862414948212,0.9861111111111112
622,0.7466518925815138,0.9269148171887911,0.6163810520297238,0.7149470267079829,0.6336463790273749,0.9654673207502955,0.8204208929776048,1.0,0.9248258724805649,0.9212352373541816,0.6727101072890376,0.961734693877551,0.7138723640103886,0.3749384943414794,0.6517273576097106,0.8112286412496027,0.8299424559826906,0.8651904519051536,0.41458483723979733,0.9016279069767443,0.7235644675415229,0.7215299299129311,0.6682593914195,0.8637879440850869,0.2657392882803679,0.7493142240369355,0.9807816819325662,1.0
623,0.9651515151515152,0.9469062910289008,0.7001363881380603,0.9575757575757575,0.6967498679407923,0.983198888740126,0.8466719794670937,1.0,0.9679859838456625,0.9569466783972431,0.7528065867036762,0.976923076923077,0.7215196838988138,0.29677523356822205,0.5873015873015872,0.8590338346250282,0.8629513048380186,0.9232631632679115,0.8369453778544687,0.7641869546861807,0.5832410220632713,0.8820586567886535,0.713695915136255,0.8826543209876543,0.7166666666666667,0.701583563483315,0.9767687440009816,0.9597163865546219
624,0.9524572649572649,0.9593248396211478,0.5824187831708522,0.9952380952380953,0.6564547504054614,0.9809702937734173,0.8812892266768466,1.0,0.9646442457439292,0.9377002122590488,0.6909174591890681,1.0,0.8947685792426705,0.3200941169865748,0.8722156631247541,0.7562917406083521,0.8788114656726363,0.8714295315830485,0.6692234848484848,0.8600164203612479,0.8379156817249795,0.788144017628618,0.6879514665961519,0.7645406925816053,0.2774318343348193,0.6067663700489763,0.9440608609803576,0.9897435897435898
625,0.9256983247387061,0.9628572875117641,0.6186033089405826,1.0,0.7452445419412994,0.9650580863551166,0.9321288714839453,1.0,0.9674061771062317,0.9195040929340857,0.7342550175702794,0.9583333333333333,0.7602560770726636,0.3356103338633585,0.4275956070073717,0.8443409558051168,0.8429092642714254,0.9368503889352876,0.7727564102564103,0.9020828897878078,0.5013843519349584,0.8526050518876565,0.7929689874594638,0.8456955305745628,0.5229006310242008,0.739839668528193,0.9435092265767842,1.0
626,0.9499389499389499,0.9387796702819823,0.5748602241712989,1.0,0.7122746025438291,0.9711124171121172,0.9063872275155758,1.0,0.9494955928937321,0.93728221636789,0.8281803112084606,1.0,0.7474516838524659,0.1833357793201883,0.7784081010452961,0.8540132071285198,0.8658294906009959,0.8823255103627508,0.30922761449077235,0.5873015873015872,0.8769157088122606,0.8106535129141814,0.6767494382400727,0.8854579495986354,0.42446636823130446,0.37761825357730017,0.9351997751621215,0.9752747252747253
627,0.8903344850997311,0.9647426038635408,0.5733813237124239,0.9924242424242424,0.7577182549654424,0.9854386241594396,0.8955183017876516,1.0,0.9423242833326514,0.9068818281713694,0.7253004799576932,0.9654761904761904,0.752733545742742,0.2717083232117409,0.5901098901098901,0.8327075290610862,0.8355241254405841,0.8973540486509473,0.5375757575757576,0.8296099099423199,0.8908119658119658,0.9003116097017344,0.6789603429244236,0.7564174218839533,0.40569108684526267,0.7402627482664578,0.9260712449388484,1.0
628,0.9841841445719561,0.9632137679036573,0.7285676375164851,0.9797979797979798,0.6938824630900897,0.9793973653396545,0.8527391181280372,1.0,0.9890628695734475,0.96954198009191,0.7799131652147927,1.0,0.8687615945190555,0.5571116265195213,0.5838744588744589,0.657306062477321,0.8627269347508992,0.9072458799968437,0.35851007991358863,0.6626374453610225,1.0,0.8587130792926384,0.7237531195148549,0.8206867206867208,0.369439517809083,0.7522743432850784,0.9327385196220619,1.0
629,0.9945983379501384,0.9418729336457292,0.6948564780694243,0.8379416282642088,0.7562557186209143,0.9847853502355051,0.7615497812808237,1.0,0.9588518782578828,0.9288178246907949,0.6982516247527554,0.9945054945054945,0.7446549657192062,0.3905370408748654,0.6160935469758999,0.8310485741137414,0.8554060757106865,0.8833646049754789,0.5935677481348527,0.8053477379490478,0.5764498157119533,0.8896604920759995,0.6886101139644454,0.9015478125043778,0.34595842526833165,0.6768309511530629,0.9527261343182529,0.980909090909091
630,0.9512459093034129,0.9267433139451385,0.4064217890416673,0.9935897435897435,0.7428693990921602,0.9862079204190677,0.8618808944073305,1.0,0.9580618255041979,0.9287192820687331,0.5943614710279991,1.0,0.6502811424839381,0.14403243846974156,0.6961904761904762,0.7903142059056038,0.8310905644074003,0.828484189073585,0.592548861649923,0.7348052806925213,0.9242424242424242,0.9432276714266724,0.6596618923298906,0.9710075839653305,0.5018796992481203,0.48932092070670286,0.9748201788293738,0.9999999999999999
631,0.947012247012247,0.9456016228334037,0.6235670628877659,0.9276223776223776,0.7329901239971484,0.9799961645524479,0.8326554774476471,1.0,0.9638900764440933,0.9604930883434668,0.7879042741470205,1.0,0.8144360535545825,0.1774375200742008,0.6254295658729156,0.8787893159963039,0.9378561189925648,0.8572406460043225,0.48739495798319327,1.0,0.5528382771166336,0.8822133077782998,0.6471781723898323,0.8582717371063657,0.026051122537506084,0.4622831778155411,0.9682657397400074,1.0
632,1.0,0.9308125308614351,0.6038068951306687,0.9325874928284567,0.668245811414835,0.9892933754346088,0.8263430993800892,1.0,0.9556581693098881,0.946203478770236,0.7332959162430455,1.0,0.775535525360066,0.40344089028019114,0.5989278752436648,0.739705873115791,0.8491658775354552,0.8777952988170391,0.7825197601763818,0.7917889041974487,0.9201788407670761,0.9140264408345204,0.43551989005638225,0.8561427607480239,0.38283208224927634,0.8999116753032594,0.9520933380547926,1.0
633,0.9155067155067154,0.9392980871460292,0.47066159412432323,1.0,0.7570642079561999,0.9907525583251894,0.8748843880365145,1.0,0.9922260442775311,0.953937649246964,0.6869012772267417,1.0,0.776392733168766,0.4074383037798556,0.4192602087338929,0.7133473454479726,0.9259155499768796,0.8774705947729042,0.5259619107180082,0.8397483517503946,0.8017955343536739,0.8924540906500735,0.7938571919969702,0.9057037030827353,0.19828431936109386,0.5974034644067561,0.9810745745243592,0.9924242424242424
634,0.9872721018231854,0.9601070485855594,0.6071905476660246,1.0,0.6564778695318064,0.9827579421808876,0.7684749546488748,1.0,0.9224231277289602,0.9604487988545912,0.6189284496342172,1.0,0.6930102924533655,0.15516057585825027,0.45927287581699344,0.8393607154674494,0.7662244193905124,0.865517820928541,0.6744063787131014,0.7553490028490029,0.777422249970734,0.8010689682227145,0.7649725325203671,0.9112428112428113,0.4559206945595546,0.6153676320095562,0.9611954465497441,0.9821780783319245
